Feature ID	Taxon
JF827745	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827746	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827747	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827748	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827749	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827750	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827751	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827752	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827753	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827754	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827755	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827756	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827757	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827758	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827759	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827760	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827761	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827762	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827763	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827764	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827765	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF827766	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF834153	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium liaoningense
JF834154	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium/Agrobacterium group;s__Rhizobium vallis
JF892728	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus piscarius
JF896612	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896613	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896614	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896615	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896616	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896617	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896618	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896619	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896620	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896621	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896622	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896623	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896624	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896625	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896626	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896627	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896628	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896629	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896630	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896631	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896632	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896633	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896634	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896635	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896636	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896637	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896638	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896639	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896640	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896641	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896642	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896643	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896647	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896648	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896649	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896650	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896651	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896652	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896653	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896654	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896655	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896656	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896657	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896658	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896659	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896660	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896661	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896662	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896663	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896664	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896665	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896666	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896667	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896668	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896669	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896670	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896671	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896672	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896673	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896674	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896675	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896676	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896677	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896678	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896679	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896680	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896681	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896682	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896683	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896684	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896685	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896686	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896687	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896688	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896689	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
JF896690	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
